Kaptive version	Database name	Database version	Assembly	ST	Best match locus	Best match type	Match confidence	Problems	Identity	Coverage	Length discrepancy	Expected genes in locus	Expected genes in locus, details	Missing expected genes	Other genes in locus	Other genes in locus, details	Expected genes outside locus	Expected genes outside locus, details	Other genes outside locus	Other genes outside locus, details	Truncated genes, details	Extra genes, details	ST
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_011317975.1	ST10	OL3α/β	O3αβ	Typeable	?-!	98.96%	93.16%		8 / 10 (80.00%)	OL3α/β_01_manC,99.69%,68.01%,partial;OL3α/β_02_manB,99.43%,75.70%,partial;OL3α/β_03_wzm,98.85%,99.62%;OL3α/β_04_wzt,99.77%,99.77%;OL3α/β_05_wbdD,99.01%,99.86%;OL3α/β_06_wbdA,97.74%,99.88%;OL3α/β_07_wbdB,99.74%,99.74%;OL3α/β_08_wbdC,98.65%,99.73%		0		2 / 10 (20.00%)	OL3α/β_01_manC,97.92%,40.68%,partial;OL3α/β_02_manB,100.00%,30.37%,partial	3	OL5_02_manB,98.60%,77.56%,partial;OL13_02_rfbA,98.61%,24.83%,partial;OL13_03_rfbD,95.45%,14.81%,partial	OL3α/β_01_manC,99.69%,68.01%,partial;OL3α/β_01_manC,97.92%,40.68%,partial;OL3α/β_02_manB,99.43%,75.70%,partial;OL3α/β_02_manB,100.00%,30.37%,partial;OL5_02_manB,98.60%,77.56%,partial;OL13_02_rfbA,98.61%,24.83%,partial;OL13_03_rfbD,95.45%,14.81%,partial		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_011318395.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		1	OL3γ_02_manB,98.67%,32.54%,partial	OL3γ_02_manB,98.67%,32.54%,partial;OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_011763075.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_011763135.1	ST10	OL2α.3	O1α,2α	Typeable	!	98.06%	90.46%	-768	7 / 7 (100.00%)	OL2α.3_01_wzm,96.86%,99.61%;OL2α.3_02_wzt,97.97%,99.60%;OL2α.3_03_wbbM,97.46%,99.84%;OL2α.3_04_glf,98.70%,99.74%;OL2α.3_05_wbbN,96.62%,99.66%;OL2α.3_06_wbbO,97.88%,99.74%;OL2α.3_07_,93.30%,41.15%,truncated		0		0 / 7 (0.00%)		0		OL2α.3_07_,93.30%,41.15%,truncated	wbbZ,99.26%,99.63%;wbbY,99.73%,99.87%	ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_011763275.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_011763295.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_011763315.1	ST10	OL14	unknown	Untypeable	?-*!	0.00%	24.82%		3 / 8 (37.50%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated;OL14_04_rfbC,74.44%,71.89%,truncated	OL14_03_rfbD;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated;OL14_04_rfbC,74.44%,71.89%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_022488185.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_022488205.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_022488345.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_022968555.1	ST10	OL12	O12	Typeable	-	98.09%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,98.58%,99.44%;OL12_02_rfbA,96.49%,98.28%;OL12_03_rfbD,98.65%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		2	OL3α/β_07_wbdB,100.00%,10.21%,partial;OL3α/β_08_wbdC,98.38%,99.73%	OL3α/β_07_wbdB,100.00%,10.21%,partial		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_024330145.2	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_024331345.2	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_024700835.2	ST10	OL12	O12	Typeable	-	98.05%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,98.30%,99.44%;OL12_02_rfbA,97.23%,99.66%;OL12_03_rfbD,98.31%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		1	OL3α/β_08_wbdC,95.00%,26.88%,truncated	OL3α/β_08_wbdC,95.00%,26.88%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_025536495.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_025536555.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.04%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.04%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_025536675.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_025544715.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_025544835.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_030024825.1	ST10	OL3α/β	O3αβ	Typeable	?-!	98.74%	95.99%		8 / 9 (88.89%)	OL3α/β_01_manC,97.45%,99.79%;OL3α/β_02_manB,99.68%,67.25%,partial;OL3α/β_03_wzm,98.85%,99.62%;OL3α/β_04_wzt,99.77%,99.77%;OL3α/β_05_wbdD,99.01%,99.86%;OL3α/β_06_wbdA,97.74%,99.88%;OL3α/β_07_wbdB,99.74%,99.74%;OL3α/β_08_wbdC,98.65%,99.73%		0		1 / 9 (11.11%)	OL3α/β_02_manB,100.00%,31.02%,partial	1	OL15_02_manB,89.13%,69.85%,partial	OL3α/β_02_manB,99.68%,67.25%,partial;OL3α/β_02_manB,100.00%,31.02%,partial;OL15_02_manB,89.13%,69.85%,partial		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047155.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037047365.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037048165.1	ST10	OL5	O5	Untypeable	?-!	98.92%	30.94%		3 / 8 (37.50%)	OL5_01_manC,98.51%,99.79%;OL5_02_manB,99.33%,97.39%;OL5_08_wbdC,98.43%,85.48%,partial	OL5_03_wzm;OL5_04_wzt;OL5_05_wbdD;OL5_06_wbdA;OL5_07_wbdB	0		0 / 8 (0.00%)		0		OL5_08_wbdC,98.43%,85.48%,partial		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037048805.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037048925.1	ST10	OL12	O12	Typeable	-	98.42%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,98.30%,99.44%;OL12_02_rfbA,97.23%,99.66%;OL12_03_rfbD,98.65%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		3	OL3α/β_01_manC,99.15%,99.79%;OL3α/β_08_wbdC,98.50%,89.52%,partial;OL5_02_manB,98.86%,95.86%	OL3α/β_08_wbdC,98.50%,89.52%,partial		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_037049005.1	ST10	OL12	O12	Typeable	-	98.42%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,98.30%,99.44%;OL12_02_rfbA,97.23%,99.66%;OL12_03_rfbD,98.65%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		3	OL3α/β_01_manC,99.15%,99.79%;OL3α/β_08_wbdC,98.50%,89.52%,truncated;OL5_02_manB,98.86%,95.86%	OL3α/β_08_wbdC,98.50%,89.52%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040712345.1	ST10	OL12	O12	Typeable	-	98.88%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,99.15%,99.44%;OL12_02_rfbA,97.58%,99.66%;OL12_03_rfbD,99.32%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		3	OL3α/β_01_manC,99.58%,99.79%;OL3α/β_08_wbdC,98.61%,96.77%;OL5_02_manB,99.55%,96.08%			ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040712355.1	ST10	OL12	O12	Typeable	-	98.88%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,99.15%,99.44%;OL12_02_rfbA,97.58%,99.66%;OL12_03_rfbD,99.32%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		3	OL3α/β_01_manC,99.58%,99.79%;OL3α/β_08_wbdC,98.61%,96.77%;OL5_02_manB,99.55%,96.08%			ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040712435.1	ST10	OL12	O12	Typeable	-	98.88%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,99.15%,99.44%;OL12_02_rfbA,97.58%,99.66%;OL12_03_rfbD,99.32%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		3	OL3α/β_01_manC,99.58%,99.79%;OL3α/β_08_wbdC,98.61%,96.77%;OL5_02_manB,99.55%,96.08%			ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040712465.1	ST10	OL12	O12	Typeable	-	98.88%	35.12%	-6356	4 / 8 (50.00%)	OL12_01_rfbB,99.15%,99.44%;OL12_02_rfbA,97.58%,99.66%;OL12_03_rfbD,99.32%,99.66%;OL12_04_rfbC,98.34%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		3	OL3α/β_01_manC,99.58%,99.79%;OL3α/β_08_wbdC,98.61%,96.77%;OL5_02_manB,99.55%,96.08%			ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040712505.1	ST10	OL2α.3	O1α,2α	Typeable	!	98.34%	97.79%	-178	7 / 7 (100.00%)	OL2α.3_01_wzm,96.47%,99.61%;OL2α.3_02_wzt,97.97%,99.60%;OL2α.3_03_wbbM,97.30%,99.84%;OL2α.3_04_glf,98.44%,99.74%;OL2α.3_05_wbbN,96.62%,99.66%;OL2α.3_06_wbbO,98.14%,99.74%;OL2α.3_07_,94.13%,86.21%,truncated		0		0 / 7 (0.00%)		7	OL3α/β_01_manC,99.58%,99.79%;OL3α/β_08_wbdC,98.61%,96.77%;OL5_02_manB,99.55%,96.08%;OL12_01_rfbB,99.15%,99.44%;OL13_02_rfbA,97.92%,99.66%;OL13_03_rfbD,99.32%,99.66%;OL13_04_rfbC,97.24%,97.84%	OL2α.3_07_,94.13%,86.21%,truncated	wbbZ,99.26%,99.63%;wbbY,99.59%,99.87%	ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040713295.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040713755.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040713795.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_040713875.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_049379845.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_049379945.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_049380025.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_050955345.1	ST10	OL12	O12	Typeable	-	97.99%	35.13%	-6355	4 / 8 (50.00%)	OL12_01_rfbB,98.30%,99.44%;OL12_02_rfbA,97.23%,99.66%;OL12_03_rfbD,98.65%,99.66%;OL12_04_rfbC,97.79%,97.84%	OL12_05_wbbL;OL12_06_wzm;OL12_07_wzt;OL12_08_wbbB	0		0 / 8 (0.00%)		1	OL3α/β_08_wbdC,98.34%,81.18%,truncated	OL3α/β_08_wbdC,98.34%,81.18%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_053164725.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_907163995.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_964006435.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_964006445.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_964006655.1	ST10	OL3α/β	O3αβ	Typeable	-!	97.75%	85.05%	-1780	7 / 8 (87.50%)	OL3α/β_02_manB,98.27%,75.05%,partial;OL3α/β_03_wzm,98.85%,99.62%;OL3α/β_04_wzt,99.77%,99.77%;OL3α/β_05_wbdD,98.87%,99.86%;OL3α/β_06_wbdA,97.86%,99.88%;OL3α/β_07_wbdB,99.48%,99.74%;OL3α/β_08_wbdC,95.69%,99.73%	OL3α/β_01_manC	0		0 / 8 (0.00%)		4	OL12_01_rfbB,97.17%,99.72%;OL13_02_rfbA,97.19%,98.28%;OL13_03_rfbD,97.64%,99.66%;OL13_04_rfbC,95.03%,97.84%	OL3α/β_02_manB,98.27%,75.05%,partial		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966512345.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966516095.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.04%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.04%,88.62%,truncated		ST10
3.3.2	Klebsiella_pneumoniae_Species_Complex_O	3.2.0	GCA_966518725.1	ST10	OL14	unknown	Untypeable	-*!	0.00%	19.01%	-5567	2 / 8 (25.00%)	OL14_01_rfbB,76.92%,96.57%,below_id_threshold;OL14_02_rfbA,77.43%,88.62%,truncated	OL14_03_rfbD;OL14_04_rfbC;OL14_05_wbbL;OL14_06_rhamnan;OL14_07_wzm;OL14_08_wzt	0		0 / 8 (0.00%)		0		OL14_02_rfbA,77.43%,88.62%,truncated		ST10
