Kaptive version	Database name	Database version	Assembly	ST	Best match locus	Best match type	Match confidence	Problems	Identity	Coverage	Length discrepancy	Expected genes in locus	Expected genes in locus, details	Missing expected genes	Other genes in locus	Other genes in locus, details	Expected genes outside locus	Expected genes outside locus, details	Other genes outside locus	Other genes outside locus, details	Truncated genes, details	Extra genes, details	ST
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037047825.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037047925.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037048105.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037048185.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037048265.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037048405.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037048425.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037048485.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037048945.1	ST131	KL156-D1	unknown	Untypeable	-	97.45%	97.13%	-425	6 / 17 (35.29%)	KL156-D1_01_galF,99.66%,99.66%;KL156-D1_02_rmlB,96.12%,99.72%;KL156-D1_03_rmlD,95.99%,99.67%;KL156-D1_04_rmlA,94.72%,96.93%;KL156-D1_16_gnd,98.93%,99.79%;KL156-D1_17_ugd1,99.29%,97.23%	KL156-D1_05_rmlC;KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0				ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037049045.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037049065.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037049145.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037049305.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.17%	-271	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037049765.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_037049825.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040713425.1	ST131	KL156-D1	unknown	Untypeable	-!	98.08%	98.17%	-271	7 / 17 (41.18%)	KL156-D1_01_galF,99.33%,99.66%;KL156-D1_02_rmlB,96.12%,99.72%;KL156-D1_03_rmlD,96.32%,99.67%;KL156-D1_04_rmlA,97.95%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_040716695.1	ST131	KL156-D1	unknown	Untypeable	-!	98.08%	98.17%	-271	7 / 17 (41.18%)	KL156-D1_01_galF,99.33%,99.66%;KL156-D1_02_rmlB,96.12%,99.72%;KL156-D1_03_rmlD,96.32%,99.67%;KL156-D1_04_rmlA,97.95%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163515.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163575.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163605.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163625.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163635.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163705.1	ST131	KL156-D1	unknown	Untypeable	-!	97.69%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,94.74%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163735.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163765.1	ST131	KL156-D1	unknown	Untypeable	-!	97.69%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,94.74%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163805.1	ST131	KL156-D1	unknown	Untypeable	-!	97.69%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,94.74%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163815.1	ST131	KL156-D1	unknown	Untypeable	-!	97.69%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,94.74%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163825.1	ST131	KL156-D1	unknown	Untypeable	-!	97.69%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,94.74%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
3.3.2	Klebsiella_pneumoniae_Species_Complex_K	3.2.2	GCA_907163915.1	ST131	KL156-D1	unknown	Untypeable	-!	97.73%	98.16%	-272	7 / 17 (41.18%)	KL156-D1_01_galF,98.65%,99.66%;KL156-D1_02_rmlB,95.01%,99.72%;KL156-D1_03_rmlD,95.32%,99.67%;KL156-D1_04_rmlA,98.63%,99.66%;KL156-D1_05_rmlC,94.07%,74.18%,truncated;KL156-D1_16_gnd,99.15%,99.79%;KL156-D1_17_ugd1,99.64%,97.23%	KL156-D1_06_wzx_KL156-D1;KL156-D1_07_gtr512;KL156-D1_08_gtr513;KL156-D1_09_wzy_KL156-D1;KL156-D1_10_ghl119;KL156-D1_11_gtr514;KL156-D1_12_gtr515;KL156-D1_13_reg;KL156-D1_14_gtr516;KL156-D1_15_gtr517	0		0 / 17 (0.00%)		0		KL156-D1_05_rmlC,94.07%,74.18%,truncated		ST131
